FlightDate,Airline,Origin,Dest,CRSDepTime,CRSArrTime,Distance,DepDelayMinutes,DepDel15,DepartureDelayGroups,TaxiOut,AirTime,ArrDelayMinutes
2022-05-10,Delta Air Lines Inc.,EWR,ATL,600,812,746.0,14.0,0.0,0.0,20.0,93.0,5.0
2022-04-14,Spirit Air Lines,PHL,MCO,1730,2007,861.0,0.0,0.0,-1.0,41.0,139.0,32.0
2022-04-23,American Airlines Inc.,BNA,CLT,738,1015,328.0,0.0,0.0,-1.0,13.0,54.0,0.0
2022-04-24,Delta Air Lines Inc.,MSP,ATL,730,1102,907.0,0.0,0.0,-1.0,24.0,123.0,0.0
2022-05-07,SkyWest Airlines Inc.,DFW,CRP,1908,2036,354.0,0.0,0.0,-1.0,27.0,57.0,0.0
2022-01-23,Republic Airlines,EWR,CHS,2050,2310,628.0,"0#,.0",0.0,-1.0,44.#0,100.0,5.0
2022-04-19,Delta Air Lines Inc.,PNS,ATL,1143,1357,271.0,0.0,0.0,-1.0,15.|#0,44.0,0.0
2022-03-26,Republic Airlines,BOS,PIT,1225,1417,496.0,0.0,0.0,-1.0,22.0,87.0,0.0
2022-04-20,Capital Cargo International,MDT,CLT,819,1004,413.0,0.0,0.0,-1.0,12.0,68.0,0.0
2022-02-08,"Commutair Aka Champlain Enterprises, Inc.",IND,IAD,1444,1625,476.0,0.0,0.0,-1.0,16.0,68.0,0.0
2022-05-14,Alaska Airlines Inc.,MSP,SEA,1432,1620,1399.0,24.0,1.0,1.0,28.0,202.0,30.0
2022-05-18,SkyWest Airlines Inc.,ORD,SLC,1727,2005,1250.0,"0.,#0",0.0,-1.0,23.0,175.0,0.0
2022-04-18,Republic Airlines,PWM,ORD,601,757,900.0,0.0,0.0,-1.0,"36.,0",139.0,7.0
2022-01-03,Spirit Air Lines,CLE,MCO,830,1103,895.0,40.0,1.0,2.0,14.#|0,121.0,83.0
2022-01-03,Republic Airlines,ORD,ELP,910,1149,1236.0,0.0,0.0,-1.0,30.0,179.0,0.0
2022-07-08,United Air Lines Inc.,IAH,PNS,2000,2135,489.0,0.0,0.0,-1.0,13.0,68.0,0.0
2022-02-12,Southwest Airlines Co.,DEN,BHM,1745,2115,1083.0,13.0,0.0,0.0,19.0,127.0,11.0
2022-07-05,Republic Airlines,SDF,CLT,640,815,335.0,0.0,0.0,-1.0,9.0,65.0,0.0
2022-06-09,SkyWest Airlines Inc.,DFW,BTR,1800,1926,383.0,0.0,0.0,-1.0,18|.0,58.0,0.0
2022-02-27,Republic Airlines,ATL,IAD,1930,2115,534.0,0.0,0.0,-1.0,18.0,75.0,0.0
2022-04-17,Southwest Airlines Co.,OAK,PSP,2045,2210,418.0,33.0,1.0,2.0,12.0,67.0,31.0
2022-01-09,Envoy Air,SGF,DFW,1650,1833,364.0,27.0,1.0,1.0,"9.,0",67.0,8.0
2022-06-19,SkyWest Airlines Inc.,LFT,IAH,1900,2014,201.0,0.0,0.0,-1.0,11.0,43.0,0.0
2022-01-22,Southwest Airlines Co.,TPA,STL,915,1045,869.0,0.0,0.0,-1.0,15.0,120.0,0.0
2022-03-30,Southwest Airlines Co.,AUS,DEN,915,1030,775.0,1.0,0.0,0.0,17.#0,103.0,0.0
2022-02-03,Endeavor Air Inc.,ROC,DTW,1300,1429,296.0,79.0,1.0,5.0,28.0,62.0,101.0
2022-06-24,United Air Lines Inc.,ORD,MCO,1802,2155,1005.0,0.0,0.0,-1.0,27.0,124.0,0.0
2022-01-03,Southwest Airlines Co.,OAK,BUR,835,950,325.0,0.0,0.0,-1.0,12.0,46.0,7.0
2022-06-17,Southwest Airlines Co.,LGB,LAS,2040,2150,231.0,0.0,0.0,-1.0,11.0,42.0,0.0
2022-01-30,Delta Air Lines Inc.,ATL,ALB,1534,1745,853.0,0.0,0.0,-1.0,15.0,115.0,0.0
2022-06-28,Delta Air Lines Inc.,RDU,DTW,1700,1850,501.0,0.0,0.0,0.0,9.0,77.0,0.0
2022-04-25,Comair Inc.,PIA,CLT,1624,1924,607.0,0.0,0.0,-1.0,13.|0,84.0,0.0
2022-06-01,Republic Airlines,JFK,ORF,2000,2138,290.0,15.0,1.0,1.0,80.0,52.0,57.0
2022-02-27,Endeavor Air Inc.,LGA,SYR,1540,1704,198.0,0.0,0.0,-1.0,16.0,42.0,0.0
2022-05-23,Republic Airlines,ATL,LGA,1652,1919,762.0,0.0,0.0,-1.0,25.0,102.0,0.0
2022-07-15,Delta Air Lines Inc.,PDX,ATL,1151,1932,2172.0,0.0,0.0,-1.0,14.0,248.0,0.0
2022-05-06,Frontier Airlines Inc.,LAS,SFO,2115,2255,414.0,8.0,0.0,0.0,16.0,72.0,5.0
2022-05-30,Delta Air Lines Inc.,DTW,ATL,1430,1630,594.0,0.0,0.0,-1.0,14.0,85.0,0.0
2022-05-22,Southwest Airlines Co.,CMH,MDW,2040,2045,283.0,42.0,1.0,2.0,9.0,50.0,38.0
2022-06-19,United Air Lines Inc.,SBA,SFO,1405,1515,262.0,2.0,0.0,0.0,12.0,45.0,0.0
2022-04-14,Envoy Air,FSM,DFW,1141,1250,227.0,0.0,0.0,-1.0,7.0,44.0,0.0
2022-07-30,American Airlines Inc.,DFW,LAS,1125,1210,1055.0,0.0,0.0,0.0,"15.#,0",134.0,0.0
2022-01-29,Air Wisconsin Airlines Corp,IAD,ABE,1120,1232,159.0,0.0,0.0,-1.0,22.0,39.0,0.0
2022-04-26,Alaska Airlines Inc.,SEA,OAK,2039,2243,672.0,0.0,0.0,-1.0,14.0,104.0,0.0
2022-02-25,SkyWest Airlines Inc.,PDX,SEA,525,630,129.0,0.|0,0.0,-1.0,28.0,34.0,3.0
2022-05-21,Delta Air Lines Inc.,ATL,ECP,819,825,240.0,0.0,0.0,-1.0,16.0,41.0,0.0
2022-06-15,United Air Lines Inc.,KOA,SFO,2253,700,2367.0,0.0,0.0,-1.0,15.0,284.0,0.0
2022-07-28,Mesa Airlines Inc.,IAH,MCI,2100,2304,643.0,0.0,0.0,-1.0,9.0,103.0,0.0
2022-02-08,SkyWest Airlines Inc.,LAX,ASE,1005,1322,737.0,77.0,1.0,5.0,10.0,97.0,50.0
2022-07-03,Capital Cargo International,MHT,PHL,810,941,289.0,0.0,0.0,-1.0,10.0,72.0,0.0
2022-02-28,Southwest Airlines Co.,OAK,LAX,830,955,337.0,0.0,0.0,-1.0,11.0,56.0,0.0
2022-07-25,Southwest Airlines Co.,HOU,DAL,1030,1140,239.0,4.0,0.0,0.0,7.0,42.0,0.0
2022-05-03,Envoy Air,ORD,GRB,951,1048,174.0,0.0,0.0,-1.0,19.0,34.0,0.0
2022-02-13,SkyWest Airlines Inc.,ORD,ASE,850,1109,1013.0,13.0,0.0,0.0,44.0,142.0,3.0
2022-04-19,Spirit Air Lines,MIA,ORD,1230,1448,1197.0,4.0,0.0,0.0,18.0,167.0,3.0
2022-03-10,Southwest Airlines Co.,LGA,DEN,1745,2020,1620.0,314.0,1.0,12.0,17.0,238.0,303.0
2022-03-13,Comair Inc.,SAV,CLT,1246,1416,213.0,0.0,0.0,-1.0,25.0,48.0,0.0
2022-01-28,American Airlines Inc.,RNO,DFW,1215,1729,1345.0,7.0,0.0,0.0,10.0,166.0,3.0
2022-03-10,United Air Lines Inc.,MIA,IAH,1510,1705,964.0,"83|,.0",1.0,5.0,24.0,154.0,92.0
2022-02-18,United Air Lines Inc.,EWR,CLE,1525,1705,404.0,42.0,1.0,2.0,13.0,71.0,32.0
2022-07-25,United Air Lines Inc.,MCO,IAH,908,1039,854.0,0.0,0.0,0.0,21.0,112.0,0.0
2022-03-20,American Airlines Inc.,DFW,ORD,1538,1757,801.0,28.0,1.0,1.0,9.0,110.0,15.0
2022-01-07,American Airlines Inc.,DTW,DFW,1138,1352,986.0,0.0,0.0,-1.0,9.0,134.0,0.0
2022-06-11,Air Wisconsin Airlines Corp,IAD,CHO,1705,1754,77.0,3.0,0.0,0.0,27.0,20.0,7.0
2022-05-24,American Airlines Inc.,PHX,SNA,1401,1521,"3,38.0",82.0,1.0,5.0,24.0,51.0,82.0
2022-06-01,Envoy Air,EYW,MIA,1925,2014,126.0,88.0,1.0,5.0,24.0,25.0,96.0
2022-01-19,American Airlines Inc.,CLT,LAX,1116,1352,2125.0,14.0,0.0,0.0,11.0,291.0,0.0
2022-02-03,United Air Lines Inc.,EWR,BQN,1957,50,"1585.,,0",1.0,0.0,0.0,17.0,191.0,0.0
2022-05-07,United Air Lines Inc.,EWR,CLE,1841,2027,404.0,154.0,1.0,10.0,34.0,60.0,146.0
2022-02-10,Capital Cargo International,FAY,CLT,1436,1547,118.0,11.0,0.0,0.0,13.0,40.0,1.0
2022-06-30,SkyWest Airlines Inc.,PSP,SFO,900,1030,421.0,7.0,0.0,0.0,"28#,.0",63.0,12.0
2022-01-01,Southwest Airlines Co.,LBB,DAL,1840,1950,293.0,213.0,1.0,12.0,8.0,48.0,203.0
2022-03-29,United Air Lines Inc.,IAH,PHX,1003,1103,1009.#0,1.0,0.0,0.0,19.0,158.0,6.0
2022-06-11,Republic Airlines,IND,BOS,1235,1502,818.0,0.0,0.0,-1.0,14.0,109.0,0.0
2022-04-06,Southwest Airlines Co.,LAS,DEN,2210,55,628.0,45.0,1.0,3.0,9.0,84.0,37.0
2022-04-11,American Airlines Inc.,FLL,ORD,1339,1559,1182.0,11.0,0.0,0.0,20.0,161.0,0.0
2022-01-05,Southwest Airlines Co.,PHX,SMF,1630,1730,647.0,52.0,1.0,3.0,5.0,98.0,39.0
2022-03-09,SkyWest Airlines Inc.,CIU,DTW,628,755,284.0,0.0,0.0,-1.0,34.0,46.0,0.0
2022-05-12,Delta Air Lines Inc.,MIA,MSP,730,1011,1501.0,0.0,0.0,-1.0,13.0,194.0,0.0
2022-04-01,Alaska Airlines Inc.,SMF,SEA,815,1016,605.0,29.0,1.0,1.0,12.0,93.0,22.0
2022-07-28,Alaska Airlines Inc.,JNU,ANC,730,912,571.0,0.0,0.0,-1.0,10.0,87.0,0.0
2022-03-26,Comair Inc.,BHM,DCA,956,1259,653.0,0.0,0.0,-1.0,20.0,87.0,0.0
2022-04-11,Southwest Airlines Co.,HOU,DAL,1500,1605,239.0,34.0,1.0,2.0,"12.,|0",42.0,28.0
2022-04-05,Envoy Air,PNS,MIA,1810,2055,530.0,11.0,0.0,0.0,13.0,68.0,0.0
2022-04-17,SkyWest Airlines Inc.,BTR,DFW,749,925,383.0,2.0,0.0,0.0,"43,.0",67.0,35.0
2022-05-11,American Airlines Inc.,PHL,BOS,1849,2015,280.#|0,0.0,0.0,-1.0,16.0,66.0,5.0
2022-01-31,Alaska Airlines Inc.,ANC,CDV,1345,1440,160.0,0.0,0.0,-1.0,21.0,31.0,0.0
2022-05-10,American Airlines Inc.,DFW,SFO,1700,1850,"14,64.0",16.0,1.0,1.0,17.0,216.0,26.0
2022-02-24,Republic Airlines,ATL,EWR,1546,1800,746.0,0.0,0.0,-1.0,31.0,97.0,33.0
2022-05-23,Comair Inc.,JAX,DCA,1851,2051,634.0,0.0,0.0,-1.0,11.0,82.0,0.0
2022-04-13,Republic Airlines,CLT,SDF,1140,1321,335.0,0.0,0.0,-1.0,25.0,61.0,0.0
2022-04-08,Frontier Airlines Inc.,SJU,PHL,615,1042,1576.0,49.0,1.0,3.0,18.0,216.0,23.0
2022-02-14,JetBlue Airways,LAX,JFK,1410,2227,2475.0,0.0,0.0,-1.0,13.0,297.0,0.0
2022-07-11,Spirit Air Lines,LAS,DFW,810,1258,1055.0,"46.#,0",1.0,3.0,19.0,133.0,42.0
2022-07-26,United Air Lines Inc.,MFE,IAH,515,627,316.0,0.0,0.0,-1.0,11.0,46.0,0.0
2022-02-11,Alaska Airlines Inc.,ANC,SCC,545,733,626.0,0.0,0.0,-2.0,21.0,83.0,0.0
2022-06-20,Frontier Airlines Inc.,PHL,RDU,815,955,337.0,0.0,0.0,0.0,19.0,58.0,0.0
2022-07-27,American Airlines Inc.,DFW,ORD,1149,1414,801.0,0.0,0.0,-1.0,13.0,109.0,0.0
2022-03-18,SkyWest Airlines Inc.,LAX,SMF,1845,2018,373.0,0.0,0.0,-1.0,15.0,64.0,0.0
2022-07-17,Spirit Air Lines,LAS,IAH,1840,2347,1222.0,0#.0,0.0,-1.0,11.0,158.0,0.0
2022-07-14,SkyWest Airlines Inc.,PHX,BFL,2021,2150,425.0,0.0,0.0,-1.0,29.0,64.0,1.0
2022-02-18,Republic Airlines,XNA,LGA,1207,1600,1147.0,130.0,1.0,8.0,18.0,137.0,122.0
2022-01-17,Hawaiian Airlines Inc.,HNL,LIH,1010,1052,102.0,0.0,0.0,-1.0,"13#,.0",21.0,0.0
2022-01-04,Frontier Airlines Inc.,LAS,BUR,1935,2045,223.0,6.0,0.0,0.0,14.0,47.0,4.0
2022-04-01,Alaska Airlines Inc.,MCI,SEA,700,905,1489.0,0.0,0.0,-1.0,17.0,206.0,0.0
2022-02-27,United Air Lines Inc.,LAX,IAH,815,1330,1379.0,0.0,0.0,-1.0,13.0,159.0,0.0
2022-04-24,Southwest Airlines Co.,BUR,SMF,1730,1850,358.0,3.0,0.0,0.0,"11.,0",61.0,0.0
2022-04-25,Allegiant Air,PSP,BLI,1128,1418,1078.0,0.0,0.0,-1.0,16.0,149.0,0.0
2022-02-09,Southwest Airlines Co.,MCI,MDW,1830,1950,405.0,0.0,0.0,-1.0,7.#0,68.0,0.0
2022-04-10,Envoy Air,MIA,JAX,854,1021,335.0,0.0,0.0,-1.0,27.0,57.0,0.0
2022-03-26,American Airlines Inc.,ORD,PHL,600,856,678.0,0.0,0.0,-1.0,9.0,98.0,0.0
2022-02-13,Comair Inc.,DCA,PNS,1140,1314,"816.#,0",108.0,1.0,7.0,56.0,137.0,151.0
2022-02-26,Southwest Airlines Co.,DEN,MCO,1730,2255,"1546|,.0",199.0,1.0,12.0,9.|0,168.0,177.0
2022-01-11,Comair Inc.,TUL,CLT,1544,1900,842.0,7.0,0.0,0.0,"17.,0",111.0,16.0
2022-02-05,United Air Lines Inc.,SNA,SFO,1715,1851,372.0,0.0,0.0,-1.0,16.0,59.0,0.0
2022-01-24,Envoy Air,BHM,DFW,1441,1659,597.0,0.0,0.0,-1.0,19.0,112.0,1.0
2022-05-11,"Commutair Aka Champlain Enterprises, Inc.",LIT,DEN,852,1025,77#1.0,0.0,0.0,-1.0,22.0,111.0,0.0
2022-06-02,Alaska Airlines Inc.,SEA,HNL,1630,1938,2677.0,13.0,0.0,0.0,9.0,338.0,0.0
2022-01-03,American Airlines Inc.,CVG,CLT,2021,2150,335.0,0.0,0.0,-1.0,13.0,56.0,0.0
2022-03-12,Horizon Air,LAX,BZN,1020,1359,902.0,10.0,0.0,0.0,18.0,125.0,0.0
2022-06-15,Delta Air Lines Inc.,DTW,MCO,831,1112,957.0,0.0,0.0,-1.0,14.0,122.0,0.0
2022-02-15,American Airlines Inc.,FLL,CLT,1430,1637,632.0,3.0,0.0,0.0,14.|0,93.0,0.0
2022-03-22,Delta Air Lines Inc.,ATL,VPS,816,827,250.0,0.0,0.0,-1.0,11.0,46.0,0.0
2022-05-29,SkyWest Airlines Inc.,FSD,ORD,800,955,463.0,0.0,0.0,-1.0,14.0,71.0,0.0
2022-05-29,Southwest Airlines Co.,OAK,LAX,615,740,337.0,0.0,0.0,-1.0,11.0,52.0,0.0
2022-07-29,Southwest Airlines Co.,PHX,STL,1210,1710,1262.0,3.0,0.0,0.0,7.0,151.0,0.0
2022-05-01,United Air Lines Inc.,MCO,EWR,1040,1320,937.0,1.0,0.0,0.0,20.0,139.0,8.0
2022-07-23,Southwest Airlines Co.,DEN,BHM,1110,1445,1083.0,3.0,0.0,0.0,13.0,132.0,0.0
2022-05-23,American Airlines Inc.,MCO,MIA,615,722,192.0,0.0,0.0,-1.0,18.0,43.0,0.0
2022-03-28,Hawaiian Airlines Inc.,LAX,KOA,1100,1350,2504.0,0.0,0.0,-1.0,17.0,325.0,0.0
2022-01-30,Southwest Airlines Co.,OMA,LAS,705,825,"1#,099.0",0.0,0.0,-1.0,1|9.0,143.0,0.0
2022-07-28,JetBlue Airways,AUS,JFK,1805,2300,1521.0,106.0,1.0,7.0,12.0,204.0,100.0
2022-03-08,Envoy Air,MIA,EYW,1227,1330,"1|,26.0",0.0,0.0,-1.0,17.0,29.0,0.0
2022-07-24,Hawaiian Airlines Inc.,HNL,OGG,1125,1209,"1,#00.0",2.0,0.0,0.0,14.0,21.0,1.0
2022-07-19,"Commutair Aka Champlain Enterprises, Inc.",LIT,IAH,910,1045,374.0,0.0,0.0,-1.0,15.0,64.0,0.0
2022-03-16,Allegiant Air,FNT,SRQ,1435,1719,1075.0,29.0,1.0,1.0,8.0,153.0,33.0
2022-07-02,Southwest Airlines Co.,MSP,BWI,500,825,936|#.0,0.0,0.0,0.0,12.0,112.0,0.0
2022-06-14,Southwest Airlines Co.,SNA,SJC,1600,1715,342.0,1|#3.0,0.0,0.0,10.0,56.0,9.0
2022-05-09,Delta Air Lines Inc.,MSP,LAS,1545,1708,1299.0,11.0,0.0,0.0,23.0,204.0,42.0
2022-07-09,SkyWest Airlines Inc.,PDX,SEA,720,831,129.0,0.0,0.0,-1.0,10.0,37.0,0.0
2022-04-11,American Airlines Inc.,SAT,DFW,700,816,247.0,0.0,0.0,-1.0,23.0,44.0,0.0
2022-05-08,United Air Lines Inc.,ORD,DSM,2136,2300,299|.0,0.0,0.0,-1.0,22.0,55.0,0.0
2022-04-21,Southwest Airlines Co.,MCI,DEN,2020,2110,533.0,32.0,1.0,2.0,8.0,86.0,21.0
2022-04-18,Delta Air Lines Inc.,ATL,MLB,1718,1843,442.0,10.0,0.0,0.0,40.0,62.0,33.0
2022-01-18,Southwest Airlines Co.,MDW,BWI,1950,2240,611.0,0.0,0.0,-1.0,9.0,80.0,0.0
2022-03-26,American Airlines Inc.,DCA,DFW,1859,2126,1192.0,18.0,1.0,1.0,20.0,162.0,1.0
2022-06-15,American Airlines Inc.,LAX,BOS,956,1835,2611.0,17##.0,1.0,1.0,18.|0,306.0,18.0
2022-07-15,American Airlines Inc.,SAV,CLT,1832,1940,213.0,0.0,0.0,-1.0,19.0,46.0,0.0
2022-02-01,SkyWest Airlines Inc.,PSC,SLC,600,851,521.0,0.0,0.0,-1.0,22.0,77.0,0.0
2022-07-18,SkyWest Airlines Inc.,SMF,SAN,920,1052,480.0,0.0,0.0,-1.0,20.0,77.0,5.0
2022-06-23,Comair Inc.,CVG,CLT,908,1044,"3,|35.0",0.0,0.0,-1.0,15.0,61.0,0.0
2022-05-24,Delta Air Lines Inc.,BUF,DTW,615,722,241.0,0.0,0.0,-1.0,13.0,48.0,0.0
2022-03-25,Southwest Airlines Co.,ATL,PNS,1225,1240,271.0,4.0,0.0,0.0,11.0,51.0,0.0
2022-02-25,Mesa Airlines Inc.,IAH,CHS,1200,1527,925.0,5.0,0.0,0.0,21.0,111.0,0.0
2022-03-18,"Commutair Aka Champlain Enterprises, Inc.",IAD,HSV,1045,1157,596.0,67.0,1.0,4.0,24.0,97.0,63.0
2022-06-18,JetBlue Airways,BOS,TPA,1545,1909,1185.0,14.0,0.0,0.0,19.0,152.0,0.0
2022-05-15,Delta Air Lines Inc.,DEN,SLC,2035,2210,391.0,"23,.0",1.0,1.0,19.0,60.0,12.0
2022-07-13,Endeavor Air Inc.,ATL,MGM,2144,2142,147.0,26#|.0,1.0,1.0,11.0,33.0,18.0
2022-03-25,SkyWest Airlines Inc.,JAC,SEA,1455,1601,621.0,0.0,0.0,-1.0,29.0,105.0,9.0
2022-02-06,United Air Lines Inc.,ORD,LGA,800,1110,733.0,0.0,0.0,-1.0,15.0,97.0,0.0
2022-06-03,Southwest Airlines Co.,OMA,DCA,1255,1620,1012.0,0.0,0.0,-1.0,10.0,129.0,2.0
2022-04-21,American Airlines Inc.,LAX,DFW,1130,1625,1235.0,0.0,0.0,-1.0,15.0,145.0,0.0
2022-03-31,United Air Lines Inc.,RIC,DEN,800,1000,1482.0,0.0,0.0,-1.0,12.0,198.0,0.0
2022-07-23,American Airlines Inc.,LAX,IND,1102,1809,1##814.0,55.0,1.0,3.0,18.0,224.0,57.0
2022-04-04,Endeavor Air Inc.,LGA,SYR,1015,1139,198.0,0.0,0.0,-1.0,24.0,49.0,0.0
2022-05-10,SkyWest Airlines Inc.,PDX,PHX,1150,1432,1009.0,0.0,0.0,-1.0,10.0,143.0,0.0
2022-02-28,SkyWest Airlines Inc.,SEA,BOI,1415,1637,399.0,0.0,0.0,-1.0,23.0,58.0,0.0
2022-04-08,SkyWest Airlines Inc.,LAX,SFO,1000,1125,337.0,0.0,0.0,-1.0,16.0,55.0,0.0
2022-04-22,Endeavor Air Inc.,ATL,SGF,1005,1058,563.0,0.0,0.0,-1.0,12.0,83.0,0.0
2022-01-29,Southwest Airlines Co.,HOU,MCO,830,1140,849.0,0.0,0.0,-1.0,13.0,93.0,0.0
2022-01-23,"Commutair Aka Champlain Enterprises, Inc.",IAH,LIT,1954,2126,"3,,74.0",0.0,0.0,-1.0,14.0,59.0,0.0
2022-06-19,Southwest Airlines Co.,ECP,AUS,1135,1330,710.0,0.0,0.0,-1.0,9.0,95.0,0.0
2022-03-16,American Airlines Inc.,LAX,MCO,2225,605,2218.0,0.0,0.0,-1.0,14.0,247.0,0.0
2022-05-23,Frontier Airlines Inc.,DEN,BKG,1149,1445,665.0,0.0,0.0,-1.0,18.0,82.0,0.0
2022-06-01,American Airlines Inc.,MCO,PHL,1023,1246,861.0,0.0,0.0,-1.0,17.0,118.0,0.0
2022-05-18,Delta Air Lines Inc.,DFW,MSP,710,933,852.0,"4.,#0",0.0,0.0,23.0,115.0,5.0
2022-06-27,Spirit Air Lines,LAX,CLE,1010,1740,"2052,#.0",0.0,0.0,-1.0,15.0,240.0,0.0
2022-01-26,Delta Air Lines Inc.,ATL,IAH,2240,2358,689.0,0.0,0.0,-1.0,10.0,120.0,0.0
2022-05-29,Delta Air Lines Inc.,BOS,ATL,1120,1406,946.0,0.0,0.0,-1.0,15.0,128.0,0.0
2022-02-15,Delta Air Lines Inc.,SLC,DEN,1540,1711,391.0,0|#.0,0.0,-1.0,13.0,56.0,0.0
2022-04-07,Allegiant Air,HOU,PVU,1120,1326,1181.0,4.0,0.0,0.0,13.0,178.0,14.0
2022-01-31,Comair Inc.,DCA,HPN,937,1100,234.0,50.0,1.0,3.0,16.0,53.0,42.0
2022-02-15,Southwest Airlines Co.,DAL,LGA,1025,1440,1381.0,0.0,0.0,-1.0,7.0,166.0,0.0
2022-06-28,American Airlines Inc.,ORD,DFW,1331,1555,801.0,0.0,0.0,-1.0,9.0,108.0,0.0
2022-02-08,"GoJet Airlines, LLC d/b/a United Express",ORD,STL,1805,1936,258.0,0.0,0.0,-1.0,19.0,47.0,0.0
2022-05-12,Delta Air Lines Inc.,LAX,ATL,1730,46,1947.0,29.0,1.0,1.0,9.0,227.0,16.0
2022-05-24,Southwest Airlines Co.,BUF,MDW,600,640,468.0,1.0,0.0,0.0,10.0,77.0,0.0
2022-01-24,JetBlue Airways,JFK,ORH,2230,2328,150.0,3.0,0.0,0.0,"15.,0",32.0,0.0
2022-01-14,SkyWest Airlines Inc.,LAX,ELP,1955,2254,715.0,0.0,0.0,-1.0,14.0,90.0,0.0
2022-04-17,Delta Air Lines Inc.,MCI,DTW,1859,2146,629.0,0.0,0.0,-1.0,11.0,84.0,0.0
2022-03-27,SkyWest Airlines Inc.,ELP,PHX,1127,1155,347.0,0.0,0.0,-1.0,12.0,57.0,0.0
2022-05-16,Endeavor Air Inc.,DTW,CVG,825,936,229.0,0.0,0.0,-1.0,19.0,47.0,0.0
2022-05-27,SkyWest Airlines Inc.,EGE,DEN,1326,1430,120.0,0.0,0.0,-1.0,9.0,28.0,0.0
2022-05-13,Horizon Air,SEA,RDM,2255,2358,228.0,0.0,0.0,-1.0,"1,,2.0",38.0,0.0
2022-02-07,Southwest Airlines Co.,LGB,LAS,1530,1640,231.0,0.0,0.0,-1.0,11.0,41.0,0.0
2022-05-13,Allegiant Air,TYS,FLL,1902,2059,708.0,67.0,1.0,4.0,13.0,95.0,95.0
2022-03-04,"Commutair Aka Champlain Enterprises, Inc.",BTR,IAH,930,1053,253.0,0.0,0.0,-1.0,19.0,62.0,2.0
2022-06-22,Mesa Airlines Inc.,LIT,IAH,1204,1340,374.0,0.0,0.0,-1.0,17.0,72.0,4.0
2022-02-24,Delta Air Lines Inc.,ORF,ATL,1100,1253,516#|.0,0.0,0.0,0.0,13.0,78.0,0.0
2022-03-24,Southwest Airlines Co.,OMA,DCA,1230,1555,1012.0,11##.0,0.0,0.0,9.0,132.0,11.0
2022-02-16,JetBlue Airways,JFK,BUF,1031,1156,301.0,3.0,0.0,0.0,19.0,59.0,0.0
2022-07-25,SkyWest Airlines Inc.,DTW,GSP,1345,1526,508.0,0.0,0.0,-1.0,15.0,74.0,0.0
2022-07-04,American Airlines Inc.,DFW,RIC,1847,2238,1158.0,0.0,0.0,-1.0,19.0,147.0,0.0
2022-04-03,Southwest Airlines Co.,LAS,PDX,2200,15,763.0,63.0,1.0,4.0,9.0,130.0,71.0
2022-07-12,Republic Airlines,LGA,MEM,2050,2241,963.0,20.0,1.0,1.0,41.0,146.0,41.0
2022-01-25,United Air Lines Inc.,EWR,AUS,2010,2334,1504.0,6.0,0.0,0.0,17.0,237.0,1.0
2022-02-22,Comair Inc.,TYS,CLT,1053,1207,177.0,86.0,1.0,5.0,18.0,31.0,81.0
2022-02-09,Envoy Air,ORD,ATL,2005,2315,606.0,0.0,0.0,-1.0,15.0,86.0,0.0
2022-01-25,United Air Lines Inc.,EWR,SFO,1415,1750,2565.0,0.0,0.0,-1.0,23.0,344.0,0.0
2022-03-03,Southwest Airlines Co.,IND,LAS,700,830,1590.0,0.0,0.0,-1.0,15.0,209.0,0.0
2022-02-22,Southwest Airlines Co.,TUS,LAS,625,650,"365.,0",1.0,0.0,0.0,7.0,58.0,0.0
2022-03-20,Republic Airlines,CHS,LGA,1359,1556,641.0,9.0,0.0,0.0,15.0,90.0,12.0
2022-01-17,SkyWest Airlines Inc.,DFW,EVV,1308,1502,642.0,0.0,0.0,-1.0,18.0,90.0,0.0
2022-07-01,SkyWest Airlines Inc.,OKC,LAX,1422,1525,1187.0,0.0,0.0,-1.0,14.0,157.0,0.0
2022-06-03,Republic Airlines,CMH,DCA,1800,1925,323.0,0.0,0.0,-1.0,9.0,58.0,0.0
2022-01-13,Southwest Airlines Co.,OAK,BUR,1300,1410,325.0,0.0,0.0,-1.0,9.0,51.0,0.0
2022-06-03,Southwest Airlines Co.,BUF,BWI,1820,1930,281.0,20.0,1.0,1.0,9.0,46.0,8.0
2022-06-24,Alaska Airlines Inc.,SNA,SEA,720,1015,978.0,0.0,0.0,-1.0,10.0,139.0,0.0
2022-02-05,Delta Air Lines Inc.,CVG,DEN,615,738,1069.0,18.0,1.0,1.0,39.0,148.0,13.0
2022-05-24,Spirit Air Lines,MEM,MCO,1817,2122,684.0,4.0,0.0,0.0,11.0,106.0,28.0
2022-03-26,Republic Airlines,JFK,BNA,1900,2043,765.0,0.0,0.0,-1.0,14.0,110.0,0.0
2022-04-10,United Air Lines Inc.,LAX,SFO,2235,4,337.0,0.0,0.0,-1.0,17.0,58.0,0.0
2022-03-19,Endeavor Air Inc.,ATL,CSG,1105,1155,"83,.0",157.0,1.0,10.0,17.0,22.0,149.0
2022-02-21,SkyWest Airlines Inc.,DEN,PSC,1935,2120,852.0,2.0,0.0,0.0,47.0,124.0,11.0
2022-02-04,Allegiant Air,PGD,AVL,2140,2322,588.0,0.0,0.0,-2.0,11.0,75.0,0.0
2022-06-07,Southwest Airlines Co.,CHS,BWI,705,835,472.0,0.0,0.0,-1.0,9.0,69.0,0.0
